1.924719981616363e-05 6.349584873532876e-05 0.0
2.4982451577670872e-05 0.0001159657840617001 0.0
2.4998369553941302e-05 0.00026057445211336017 0.0
2.057735218841117e-05 0.0004546978452708572 0.0
2.5087570975301787e-05 0.0006550511461682618 0.0
3.181847932864912e-05 0.0006110327667556703 0.0
3.253835893701762e-05 0.0006458855932578444 0.0
3.693193139042705e-05 0.000763910124078393 0.0
3.94130329368636e-05 0.000762802199460566 0.0
6.927822687430307e-05 0.000772964209318161 0.0
4.388493834994733e-05 0.0007625434664078057 0.0
4.5520639105234295e-05 0.0007762682507745922 0.0
4.287366027710959e-05 0.0006720776436850429 0.0
4.058505510329269e-05 0.0006105245556682348 0.0
4.120253288419917e-05 0.000620124046690762 0.0
3.165598172927275e-05 0.0005899590323679149 0.0
2.9786886443616822e-05 0.0005377523484639823 0.0
2.518654946470633e-05 0.0005075180088169873 0.0
2.2656400687992573e-05 0.0005127720651216805 0.0
2.3664964828640223e-05 0.00044113892363384366 0.0
2.2694179278914817e-05 0.0004048809933010489 0.0
2.407885403954424e-05 0.0004424162325449288 0.0
2.4361448595300317e-05 0.00048420848906971514 0.0
2.5826193450484425e-05 0.0005144909955561161 0.0
2.6084408091264777e-05 0.0005470862379297614 0.0
2.7371561373001896e-05 0.0005768937990069389 0.0
2.9375089070526883e-05 0.0006052482058294117 0.0
2.8428145014913753e-05 0.0006348166498355567 0.0
2.9507835279218853e-05 0.0006654485478065908 0.0
2.878573832276743e-05 0.0006914963596500456 0.0
2.86733793473104e-05 0.0007252448122017086 0.0
3.12729571305681e-05 0.0007519241189584136 0.0
3.399027991690673e-05 0.0007865311345085502 0.0
3.675208063214086e-05 0.0008183963363990188 0.0
3.935264248866588e-05 0.000857262930367142 0.0
4.247760080033913e-05 0.0008935417863540351 0.0
4.603076376952231e-05 0.0009348316816613078 0.0
4.966141932527535e-05 0.0009805177105590701 0.0
5.3578067308990285e-05 0.0010334417456761003 0.0
5.5797965615056455e-05 0.0010873284190893173 0.0
5.81407621211838e-05 0.001147187897004187 0.0
6.105646025389433e-05 0.0012037823908030987 0.0
6.461155135184526e-05 0.0012541153701022267 0.0
6.896138074807823e-05 0.0013019931502640247 0.0
7.40854229661636e-05 0.001351941959001124 0.0
8.003486436791718e-05 0.0013907955726608634 0.0
8.742709906073287e-05 0.0014225987251847982 0.0
9.433209925191477e-05 0.0014447977300733328 0.0
0.00010233946522930637 0.0014638507273048162 0.0
0.00011149115744046867 0.0014649794902652502 0.0
0.0001213724390254356 0.0014801211655139923 0.0
0.00013553215831052512 0.0014780486235395074 0.0
0.0001533949834993109 0.0014637294225394726 0.0
0.00017189199570566416 0.0014616713160648942 0.0
0.00019372988026589155 0.0014563625445589423 0.0
0.0002161477750632912 0.0014501280384138227 0.0
0.0002460871182847768 0.0014414609177038074 0.0
0.00027507395134307444 0.00144524360075593 0.0
0.0003123867209069431 0.0014647793723270297 0.0
0.0003532016125973314 0.0014837372582405806 0.0
0.0004017892642877996 0.0015336294891312718 0.0
0.000460959505289793 0.0015661079669371247 0.0
0.0005282759084366262 0.0016295639798045158 0.0
0.0006003964226692915 0.001700480468571186 0.0
0.0006752589251846075 0.0017762164352461696 0.0
0.0007704755989834666 0.0018734424374997616 0.0
0.000879762985277921 0.0019359915750101209 0.0
