0.035613756626844406 0.004996722098439932 0.0
0.03699154779314995 0.006395076867192984 0.0
0.03493364155292511 0.009673522785305977 0.0
0.03227908909320831 0.013008974492549896 0.0
0.032596901059150696 0.01581686921417713 0.0
0.03068123199045658 0.01469712145626545 0.0
0.03159007430076599 0.016861718147993088 0.0
0.03225699067115784 0.019479649141430855 0.0
0.03353744372725487 0.02084394171833992 0.0
0.03670502454042435 0.02162770926952362 0.0
0.034028880298137665 0.02149573713541031 0.0
0.03432609885931015 0.023066634312272072 0.0
0.03371760994195938 0.023768166080117226 0.0
0.033472295850515366 0.024039506912231445 0.0
0.03365516662597656 0.025118514895439148 0.0
0.032782118767499924 0.025574544444680214 0.0
0.032551009207963943 0.026032499969005585 0.0
0.032215725630521774 0.027263093739748 0.0
0.032197222113609314 0.0290298480540514 0.0
0.03297007083892822 0.029530534520745277 0.0
0.03377590328454971 0.030210444703698158 0.0
0.03448536619544029 0.03274231776595116 0.0
0.035212188959121704 0.03558074310421944 0.0
0.036517295986413956 0.03790482506155968 0.0
0.03801170364022255 0.04044145718216896 0.0
0.03925873339176178 0.042658884078264236 0.0
0.04060222953557968 0.044726524502038956 0.0
0.04160625487565994 0.04678027331829071 0.0
0.04280382767319679 0.04871857911348343 0.0
0.043879181146621704 0.0503377802670002 0.0
0.04485989362001419 0.051968276500701904 0.0
0.046047162264585495 0.05320476368069649 0.0
0.04710323363542557 0.05489232391119003 0.0
0.04826255515217781 0.056116849184036255 0.0
0.049501318484544754 0.05888401344418526 0.0
0.05030525103211403 0.06103992089629173 0.0
0.05124305933713913 0.06394469738006592 0.0
0.05212828144431114 0.06730861961841583 0.0
0.053088296204805374 0.07069679349660873 0.0
0.053954463452100754 0.07461834698915482 0.0
0.05468805134296417 0.07848852872848511 0.0
0.05562644079327583 0.08232623338699341 0.0
0.05635649710893631 0.08717618137598038 0.0
0.05739978700876236 0.09243675321340561 0.0
0.0585562027990818 0.09923984110355377 0.0
